ga:eventCategory	ga:eventLabel	ga:eventAction	ga:date	ga:eventValue
mmViewStandings	anonymous	16364: BannerAnnotate	20150317	65456
mmViewStandings	anonymous	16364: BannerAnnotate	20150318	32728
mmViewStandings	anonymous	16365: BannerAnnotate	20150313	16365
mmViewStandings	anonymous	16365: BannerAnnotate	20150317	16365
mmViewStandings	anonymous	16366: BannerAnnotate	20150308	65464
mmViewStandings	anonymous	16366: BannerAnnotate	20150309	98196
mmViewStandings	anonymous	16366: BannerAnnotate	20150310	114562
mmViewStandings	anonymous	16366: BannerAnnotate	20150311	81830
mmViewStandings	anonymous	16366: BannerAnnotate	20150312	147294
mmViewStandings	anonymous	16366: BannerAnnotate	20150313	65464
mmViewStandings	anonymous	16366: BannerAnnotate	20150314	98196
mmViewStandings	anonymous	16366: BannerAnnotate	20150315	16366
mmViewStandings	anonymous	16366: BannerAnnotate	20150316	16366
mmViewStandings	anonymous	16366: BannerAnnotate	20150317	49098
mmViewStandings	anonymous	16367: BannerAnnotate	20150308	32734
mmViewStandings	anonymous	16367: BannerAnnotate	20150311	49101
mmViewStandings	anonymous	16367: BannerAnnotate	20150316	32734
mmViewStandings	anonymous	16368: BannerAnnotate	20150308	32736
mmViewStandings	anonymous	16368: BannerAnnotate	20150309	147312
mmViewStandings	anonymous	16368: BannerAnnotate	20150310	147312
mmViewStandings	anonymous	16368: BannerAnnotate	20150311	130944
mmViewStandings	anonymous	16368: BannerAnnotate	20150312	65472
mmViewStandings	anonymous	16368: BannerAnnotate	20150313	114576
mmViewStandings	anonymous	16368: BannerAnnotate	20150314	245520
mmViewStandings	anonymous	16368: BannerAnnotate	20150315	310992
mmViewStandings	anonymous	16368: BannerAnnotate	20150316	81840
mmViewStandings	anonymous	16368: BannerAnnotate	20150317	16368
mmViewStandings	anonymous	16368: BannerAnnotate	20150319	32736
mmViewStandings	anonymous	16368: BannerAnnotate	20150330	16368
mmViewStandings	anonymous	16369: BannerAnnotate	20150308	32738
mmViewStandings	anonymous	16369: BannerAnnotate	20150309	16369
mmViewStandings	anonymous	16369: BannerAnnotate	20150311	49107
mmViewStandings	anonymous	16369: BannerAnnotate	20150312	16369
mmViewStandings	anonymous	16369: BannerAnnotate	20150313	98214
mmViewStandings	anonymous	16369: BannerAnnotate	20150314	130952
mmViewStandings	anonymous	16369: BannerAnnotate	20150315	491070
mmViewStandings	anonymous	16369: BannerAnnotate	20150316	49107
mmViewStandings	anonymous	16369: BannerAnnotate	20150319	32738
mmViewStandings	anonymous	16369: BannerAnnotate	20150322	16369
mmViewStandings	anonymous	16370: BannerAnnotate	20150308	16370
mmViewStandings	anonymous	16370: BannerAnnotate	20150309	16370
mmViewStandings	anonymous	16370: BannerAnnotate	20150313	32740
mmViewStandings	anonymous	16370: BannerAnnotate	20150314	16370
mmViewStandings	anonymous	16370: BannerAnnotate	20150315	16370
mmViewStandings	anonymous	16370: BannerAnnotate	20150316	65480
mmViewStandings	anonymous	16371: BannerAnnotate	20150308	98226
mmViewStandings	anonymous	16371: BannerAnnotate	20150309	360162
mmViewStandings	anonymous	16371: BannerAnnotate	20150310	785808
mmViewStandings	anonymous	16371: BannerAnnotate	20150311	458388
mmViewStandings	anonymous	16371: BannerAnnotate	20150312	720324
mmViewStandings	anonymous	16371: BannerAnnotate	20150313	294678
mmViewStandings	anonymous	16371: BannerAnnotate	20150314	130968
mmViewStandings	anonymous	16371: BannerAnnotate	20150315	671211
mmViewStandings	anonymous	16371: BannerAnnotate	20150316	769437
mmViewStandings	anonymous	16371: BannerAnnotate	20150317	65484
mmViewStandings	anonymous	16371: BannerAnnotate	20150318	49113
mmViewStandings	anonymous	16373: BannerAnnotate	20150309	49119
mmViewStandings	anonymous	16373: BannerAnnotate	20150310	32746
mmViewStandings	anonymous	16373: BannerAnnotate	20150311	32746
mmViewStandings	anonymous	16373: BannerAnnotate	20150313	16373
mmViewStandings	anonymous	16373: BannerAnnotate	20150315	294714
mmViewStandings	anonymous	16373: BannerAnnotate	20150316	81865
mmViewStandings	anonymous	16374: BannerAnnotate	20150308	16374
mmViewStandings	anonymous	16374: BannerAnnotate	20150310	49122
mmViewStandings	anonymous	16374: BannerAnnotate	20150311	130992
mmViewStandings	anonymous	16374: BannerAnnotate	20150312	49122
mmViewStandings	anonymous	16374: BannerAnnotate	20150313	343854
mmViewStandings	anonymous	16374: BannerAnnotate	20150314	196488
mmViewStandings	anonymous	16374: BannerAnnotate	20150315	163740
mmViewStandings	anonymous	16374: BannerAnnotate	20150316	212862
mmViewStandings	anonymous	16375: BannerAnnotate	20150308	32750
mmViewStandings	anonymous	16375: BannerAnnotate	20150310	65500
mmViewStandings	anonymous	16375: BannerAnnotate	20150313	81875
mmViewStandings	anonymous	16375: BannerAnnotate	20150314	98250
mmViewStandings	anonymous	16375: BannerAnnotate	20150316	65500
mmViewStandings	anonymous	16375: BannerAnnotate	20150317	81875
mmViewStandings	anonymous	16375: BannerAnnotate	20150318	16375
mmViewStandings	anonymous	16375: BannerAnnotate	20150321	32750
mmViewStandings	anonymous	16375: BannerAnnotate	20150326	16375
mmViewStandings	anonymous	16376: BannerAnnotate	20150308	180136
mmViewStandings	anonymous	16376: BannerAnnotate	20150309	32752
mmViewStandings	anonymous	16376: BannerAnnotate	20150311	32752
mmViewStandings	anonymous	16376: BannerAnnotate	20150312	49128
mmViewStandings	anonymous	16376: BannerAnnotate	20150313	32752
mmViewStandings	anonymous	16376: BannerAnnotate	20150314	16376
mmViewStandings	anonymous	16376: BannerAnnotate	20150315	49128
mmViewStandings	anonymous	16376: BannerAnnotate	20150317	32752
mmViewStandings	anonymous	16376: BannerAnnotate	20150318	32752
mmViewStandings	anonymous	16376: BannerAnnotate	20150319	16376
mmViewStandings	anonymous	16377: BannerAnnotate	20150308	278409
mmViewStandings	anonymous	16377: BannerAnnotate	20150309	114639
mmViewStandings	anonymous	16377: BannerAnnotate	20150310	114639
mmViewStandings	anonymous	16377: BannerAnnotate	20150311	131016
mmViewStandings	anonymous	16377: BannerAnnotate	20150312	16377
mmViewStandings	anonymous	16377: BannerAnnotate	20150313	16377
mmViewStandings	anonymous	16377: BannerAnnotate	20150314	32754
mmViewStandings	anonymous	16377: BannerAnnotate	20150316	16377
mmViewStandings	anonymous	16378: BannerAnnotate	20150308	131024
mmViewStandings	anonymous	16378: BannerAnnotate	20150309	245670
mmViewStandings	anonymous	16378: BannerAnnotate	20150310	376694
mmViewStandings	anonymous	16378: BannerAnnotate	20150311	409450
mmViewStandings	anonymous	16378: BannerAnnotate	20150312	442206
mmViewStandings	anonymous	16378: BannerAnnotate	20150313	278426
mmViewStandings	anonymous	16378: BannerAnnotate	20150314	343938
mmViewStandings	anonymous	16378: BannerAnnotate	20150315	327560
mmViewStandings	anonymous	16378: BannerAnnotate	20150316	786144
mmViewStandings	anonymous	16378: BannerAnnotate	20150317	81890
mmViewStandings	anonymous	16378: BannerAnnotate	20150318	49134
mmViewStandings	anonymous	16378: BannerAnnotate	20150319	16378
mmViewStandings	anonymous	16378: BannerAnnotate	20150323	81890
mmViewStandings	anonymous	16379: BannerAnnotate	20150308	81895
mmViewStandings	anonymous	16379: BannerAnnotate	20150309	16379
mmViewStandings	anonymous	16379: BannerAnnotate	20150310	49137
mmViewStandings	anonymous	16380: BannerAnnotate	20150309	49140
mmViewStandings	anonymous	16380: BannerAnnotate	20150310	180180
mmViewStandings	anonymous	16380: BannerAnnotate	20150311	131040
mmViewStandings	anonymous	16380: BannerAnnotate	20150312	32760
mmViewStandings	anonymous	16380: BannerAnnotate	20150313	16380
mmViewStandings	anonymous	16380: BannerAnnotate	20150315	311220
mmViewStandings	anonymous	16380: BannerAnnotate	20150316	32760
mmViewStandings	anonymous	16380: BannerAnnotate	20150331	16380
mmViewStandings	anonymous	16380: BannerAnnotate	20150401	16380
mmViewStandings	anonymous	16381: BannerAnnotate	20150308	16381
mmViewStandings	anonymous	16382: BannerAnnotate	20150308	131056
mmViewStandings	anonymous	16382: BannerAnnotate	20150309	442314
mmViewStandings	anonymous	16382: BannerAnnotate	20150310	376786
mmViewStandings	anonymous	16382: BannerAnnotate	20150311	442314
mmViewStandings	anonymous	16382: BannerAnnotate	20150312	212966
mmViewStandings	anonymous	16382: BannerAnnotate	20150313	344022
mmViewStandings	anonymous	16382: BannerAnnotate	20150314	98292
mmViewStandings	anonymous	16382: BannerAnnotate	20150315	524224
mmViewStandings	anonymous	16382: BannerAnnotate	20150316	556988
mmViewStandings	anonymous	16382: BannerAnnotate	20150317	98292
mmViewStandings	anonymous	16382: BannerAnnotate	20150318	49146
mmViewStandings	anonymous	16382: BannerAnnotate	20150319	65528
mmViewStandings	anonymous	16382: BannerAnnotate	20150320	16382
mmViewStandings	anonymous	16382: BannerAnnotate	20150322	49146
mmViewStandings	anonymous	16383: BannerAnnotate	20150308	81915
mmViewStandings	anonymous	16383: BannerAnnotate	20150309	163830
mmViewStandings	anonymous	16383: BannerAnnotate	20150310	196596
mmViewStandings	anonymous	16383: BannerAnnotate	20150311	147447
mmViewStandings	anonymous	16383: BannerAnnotate	20150312	229362
mmViewStandings	anonymous	16383: BannerAnnotate	20150313	147447
mmViewStandings	anonymous	16383: BannerAnnotate	20150314	524256
mmViewStandings	anonymous	16383: BannerAnnotate	20150315	196596
mmViewStandings	anonymous	16383: BannerAnnotate	20150316	327660
mmViewStandings	anonymous	16383: BannerAnnotate	20150318	32766
mmViewStandings	anonymous	16384: BannerAnnotate	20150308	114688
mmViewStandings	anonymous	16384: BannerAnnotate	20150309	327680
mmViewStandings	anonymous	16384: BannerAnnotate	20150310	180224
mmViewStandings	anonymous	16384: BannerAnnotate	20150311	409600
mmViewStandings	anonymous	16384: BannerAnnotate	20150312	344064
mmViewStandings	anonymous	16384: BannerAnnotate	20150313	376832
mmViewStandings	anonymous	16384: BannerAnnotate	20150314	442368
mmViewStandings	anonymous	16384: BannerAnnotate	20150315	524288
mmViewStandings	anonymous	16384: BannerAnnotate	20150316	638976
mmViewStandings	anonymous	16384: BannerAnnotate	20150317	114688
mmViewStandings	anonymous	16384: BannerAnnotate	20150318	65536
mmViewStandings	anonymous	16384: BannerAnnotate	20150319	32768
mmViewStandings	anonymous	16384: BannerAnnotate	20150321	16384
mmViewStandings	anonymous	16384: BannerAnnotate	20150323	32768
mmViewStandings	anonymous	16384: BannerAnnotate	20150324	65536
mmViewStandings	anonymous	16384: BannerAnnotate	20150326	32768
mmViewStandings	anonymous	16384: BannerAnnotate	20150401	32768
mmViewStandings	anonymous	16385: BannerAnnotate	20150308	163850
mmViewStandings	anonymous	16385: BannerAnnotate	20150309	49155
mmViewStandings	anonymous	16385: BannerAnnotate	20150310	65540
mmViewStandings	anonymous	16385: BannerAnnotate	20150311	376855
mmViewStandings	anonymous	16385: BannerAnnotate	20150312	163850
mmViewStandings	anonymous	16385: BannerAnnotate	20150313	98310
mmViewStandings	anonymous	16385: BannerAnnotate	20150314	81925
mmViewStandings	anonymous	16385: BannerAnnotate	20150315	16385
mmViewStandings	anonymous	16385: BannerAnnotate	20150316	213005
mmViewStandings	anonymous	16385: BannerAnnotate	20150317	16385
mmViewStandings	anonymous	16386: BannerAnnotate	20150308	196632
mmViewStandings	anonymous	16386: BannerAnnotate	20150309	49158
mmViewStandings	anonymous	16386: BannerAnnotate	20150311	49158
mmViewStandings	anonymous	16386: BannerAnnotate	20150312	16386
mmViewStandings	anonymous	16386: BannerAnnotate	20150313	16386
mmViewStandings	anonymous	16387: BannerAnnotate	20150308	65548
mmViewStandings	anonymous	16387: BannerAnnotate	20150309	65548
mmViewStandings	anonymous	16387: BannerAnnotate	20150310	16387
mmViewStandings	anonymous	16387: BannerAnnotate	20150311	16387
mmViewStandings	anonymous	16387: BannerAnnotate	20150313	32774
mmViewStandings	anonymous	16387: BannerAnnotate	20150316	81935
mmViewStandings	anonymous	16387: BannerAnnotate	20150317	81935
mmViewStandings	anonymous	16388: BannerAnnotate	20150308	81940
mmViewStandings	anonymous	16388: BannerAnnotate	20150309	32776
mmViewStandings	anonymous	16388: BannerAnnotate	20150311	32776
mmViewStandings	anonymous	16388: BannerAnnotate	20150314	16388
mmViewStandings	anonymous	16388: BannerAnnotate	20150317	65552
mmViewStandings	anton.gulikov	16359: BannerRegistration	20150305	16359
mmViewStandings	antoshkaplus	16359: BannerRegistration	20150305	16359
mmViewStandings	antoshkaplus	16376: BannerAnnotate	20150308	32752
mmViewStandings	antoshkaplus	16376: BannerAnnotate	20150312	16376
mmViewStandings	antslag	16359: BannerRegistration	20150304	49077
mmViewStandings	antslag	16359: BannerRegistration	20150308	16359
mmViewStandings	antslag	16383: BannerAnnotate	20150309	32766
mmViewStandings	antslag	16383: BannerAnnotate	20150310	16383
mmViewStandings	antslag	16383: BannerAnnotate	20150311	49149
mmViewStandings	antslag	16383: BannerAnnotate	20150312	32766
mmViewStandings	antslag	16383: BannerAnnotate	20150313	180213
mmViewStandings	antslag	16383: BannerAnnotate	20150314	114681
mmViewStandings	antslag	16383: BannerAnnotate	20150315	81915
mmViewStandings	antslag	16383: BannerAnnotate	20150316	65532
mmViewStandings	antslag	16383: BannerAnnotate	20150317	16383
mmViewStandings	ascii892	16359: BannerRegistration	20150307	32718
mmViewStandings	ascii892	16365: BannerAnnotate	20150315	16365
mmViewStandings	ashersyed	16380: BannerAnnotate	20150314	16380
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150308	65540
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150309	49155
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150310	49155
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150311	16385
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150312	16385
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150313	16385
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150315	16385
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150316	376855
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150318	16385
mmViewStandings	aswmtjdsj	16385: BannerAnnotate	20150323	49155
mmViewStandings	atmosphere	16359: BannerRegistration	20150307	16359
mmViewStandings	atmosphere	16368: BannerAnnotate	20150308	81840
mmViewStandings	atmosphere	16368: BannerAnnotate	20150309	32736
mmViewStandings	atmosphere	16368: BannerAnnotate	20150310	802032
mmViewStandings	atmosphere	16368: BannerAnnotate	20150311	180048
mmViewStandings	atmosphere	16368: BannerAnnotate	20150312	147312
mmViewStandings	atmosphere	16368: BannerAnnotate	20150313	310992
mmViewStandings	atmosphere	16368: BannerAnnotate	20150314	376464
mmViewStandings	atmosphere	16368: BannerAnnotate	20150315	294624
mmViewStandings	atmosphere	16368: BannerAnnotate	20150316	245520
mmViewStandings	azneye	16359: BannerRegistration	20150303	81795
mmViewStandings	azneye	16359: BannerRegistration	20150304	32718
mmViewStandings	azneye	16378: BannerAnnotate	20150308	32756
mmViewStandings	azneye	16378: BannerAnnotate	20150310	81890
mmViewStandings	azneye	16378: BannerAnnotate	20150311	16378
mmViewStandings	azneye	16378: BannerAnnotate	20150312	16378
mmViewStandings	azneye	16378: BannerAnnotate	20150313	16378
mmViewStandings	azneye	16378: BannerAnnotate	20150314	16378
mmViewStandings	azneye	16378: BannerAnnotate	20150315	16378
mmViewStandings	azneye	16378: BannerAnnotate	20150316	16378
mmViewStandings	azneye	16378: BannerAnnotate	20150317	16378
mmViewStandings	azukun	16385: BannerAnnotate	20150312	16385
mmViewStandings	azukun	16385: BannerAnnotate	20150317	16385
mmViewStandings	baseballnut	16359: BannerRegistration	20150302	32718
mmViewStandings	baseballnut	16380: BannerAnnotate	20150309	32760
mmViewStandings	bcurcio	16359: BannerRegistration	20150306	16359
mmViewStandings	bdepwgjqet	16359: BannerRegistration	20150308	98154
mmViewStandings	bluenet	16359: BannerRegistration	20150307	32718
mmViewStandings	bohuss	16359: BannerRegistration	20150303	16359
mmViewStandings	bohuss	16359: BannerRegistration	20150304	16359
mmViewStandings	bohuss	16370: BannerAnnotate	20150309	32740
mmViewStandings	bohuss	16370: BannerAnnotate	20150310	81850
mmViewStandings	bohuss	16370: BannerAnnotate	20150311	16370
mmViewStandings	bohuss	16370: BannerAnnotate	20150312	16370
mmViewStandings	bohuss	16370: BannerAnnotate	20150314	16370
mmViewStandings	brajeshlkw	16388: BannerAnnotate	20150308	65552
mmViewStandings	brajeshlkw	16388: BannerAnnotate	20150310	262208
mmViewStandings	brajeshlkw	16388: BannerAnnotate	20150311	32776
mmViewStandings	brajeshlkw	16388: BannerAnnotate	20150312	475252
mmViewStandings	brajeshlkw	16388: BannerAnnotate	20150313	1016056
mmViewStandings	brajeshlkw	16388: BannerAnnotate	20150314	1081608
mmViewStandings	brajeshlkw	16388: BannerAnnotate	20150315	196656
mmViewStandings	brev	16371: BannerAnnotate	20150308	229194
mmViewStandings	brev	16371: BannerAnnotate	20150309	212823
mmViewStandings	brev	16371: BannerAnnotate	20150310	278307
mmViewStandings	brev	16371: BannerAnnotate	20150311	360162
mmViewStandings	brev	16371: BannerAnnotate	20150312	376533
mmViewStandings	brev	16371: BannerAnnotate	20150313	147339
mmViewStandings	brev	16371: BannerAnnotate	20150314	474759
mmViewStandings	brev	16371: BannerAnnotate	20150315	687582
mmViewStandings	brev	16371: BannerAnnotate	20150316	392904
mmViewStandings	brev	16371: BannerAnnotate	20150317	81855
mmViewStandings	brev	16371: BannerAnnotate	20150318	65484
mmViewStandings	brev	16371: BannerAnnotate	20150320	32742
mmViewStandings	c7d5a6	16359: BannerRegistration	20150303	81795
mmViewStandings	cannab	16359: BannerRegistration	20150305	16359
mmViewStandings	cant_dance	16377: BannerAnnotate	20150308	65508
mmViewStandings	cant_dance	16377: BannerAnnotate	20150309	16377
mmViewStandings	caustique	16359: BannerRegistration	20150304	65436
mmViewStandings	caustique	16370: BannerAnnotate	20150314	65480
mmViewStandings	cbonner	16359: BannerRegistration	20150302	16359
mmViewStandings	chandan047	16359: BannerRegistration	20150303	16359
mmViewStandings	chandan047	16371: BannerAnnotate	20150308	32742
mmViewStandings	chandan047	16371: BannerAnnotate	20150312	16371
mmViewStandings	chandan047	16371: BannerAnnotate	20150313	130968
mmViewStandings	chandan047	16371: BannerAnnotate	20150314	16371
mmViewStandings	chandan047	16371: BannerAnnotate	20150319	49113
mmViewStandings	cheaps	16359: BannerRegistration	20150302	114513
mmViewStandings	cheaps	16375: BannerAnnotate	20150308	65500
mmViewStandings	cheaps	16375: BannerAnnotate	20150309	16375
mmViewStandings	cheaps	16375: BannerAnnotate	20150310	16375
mmViewStandings	cheaps	16375: BannerAnnotate	20150311	16375
mmViewStandings	cheaps	16375: BannerAnnotate	20150313	16375
mmViewStandings	cheaps	16375: BannerAnnotate	20150316	16375
mmViewStandings	cheaps	16375: BannerAnnotate	20150317	16375
mmViewStandings	chengweichi	16359: BannerRegistration	20150305	147231
mmViewStandings	chengweichi	16374: BannerAnnotate	20150311	114618
mmViewStandings	chengweichi	16374: BannerAnnotate	20150312	130992
mmViewStandings	chengweichi	16374: BannerAnnotate	20150313	180114
mmViewStandings	chengweichi	16374: BannerAnnotate	20150314	523968
mmViewStandings	chengweichi	16374: BannerAnnotate	20150315	1375416
mmViewStandings	chengweichi	16374: BannerAnnotate	20150316	589464
mmViewStandings	chengweichi	16374: BannerAnnotate	20150317	32748
mmViewStandings	chengweichi	16374: BannerAnnotate	20150321	32748
mmViewStandings	chengweichi	16374: BannerAnnotate	20150322	49122
mmViewStandings	chengweichi	16374: BannerAnnotate	20150325	81870
mmViewStandings	chengweichi	16374: BannerAnnotate	20150326	49122
mmViewStandings	chengweichi	16374: BannerAnnotate	20150328	16374
mmViewStandings	chicapi	16359: BannerRegistration	20150303	16359
mmViewStandings	chicapi	16384: BannerAnnotate	20150308	16384
mmViewStandings	codingdrone	16359: BannerRegistration	20150305	16359
mmViewStandings	crazygo	16359: BannerRegistration	20150304	32718
mmViewStandings	ctrucza	16359: BannerRegistration	20150303	32718
mmViewStandings	ctrucza	16359: BannerRegistration	20150305	16359
mmViewStandings	cubixguy77	16359: BannerRegistration	20150304	16359
mmViewStandings	cup_of_tea	16381: BannerAnnotate	20150309	16381
mmViewStandings	cup_of_tea	16381: BannerAnnotate	20150311	65524
mmViewStandings	cxz2004	16359: BannerRegistration	20150304	16359
mmViewStandings	cxz2004	16365: BannerAnnotate	20150309	16365
mmViewStandings	cxz2004	16365: BannerAnnotate	20150310	81825
mmViewStandings	cxz2004	16365: BannerAnnotate	20150311	212745
mmViewStandings	cxz2004	16365: BannerAnnotate	20150312	294570
mmViewStandings	cxz2004	16365: BannerAnnotate	20150313	736425
mmViewStandings	cxz2004	16365: BannerAnnotate	20150314	147285
mmViewStandings	cxz2004	16365: BannerAnnotate	20150317	32730
mmViewStandings	cyril.v	16359: BannerRegistration	20150303	32718
mmViewStandings	cyril.v	16366: BannerAnnotate	20150308	32732
mmViewStandings	cyril.v	16366: BannerAnnotate	20150309	163660
mmViewStandings	cyril.v	16366: BannerAnnotate	20150310	147294
mmViewStandings	cyril.v	16366: BannerAnnotate	20150311	310954
mmViewStandings	cyril.v	16366: BannerAnnotate	20150312	98196
mmViewStandings	cyril.v	16366: BannerAnnotate	20150315	81830
mmViewStandings	d_jash	16359: BannerRegistration	20150303	16359
mmViewStandings	d_jash	16359: BannerRegistration	20150304	16359
mmViewStandings	d_jash	16369: BannerAnnotate	20150309	49107
mmViewStandings	d_jash	16369: BannerAnnotate	20150310	261904
mmViewStandings	d_jash	16369: BannerAnnotate	20150311	16369
mmViewStandings	d_jash	16369: BannerAnnotate	20150313	32738
mmViewStandings	d_jash	16369: BannerAnnotate	20150314	32738
mmViewStandings	d_jash	16369: BannerAnnotate	20150315	229166
mmViewStandings	daga_sumit	16382: BannerAnnotate	20150312	81910
mmViewStandings	daga_sumit	16382: BannerAnnotate	20150313	16382
mmViewStandings	daga_sumit	16382: BannerAnnotate	20150314	16382
mmViewStandings	daga_sumit	16382: BannerAnnotate	20150315	16382
mmViewStandings	daga_sumit	16382: BannerAnnotate	20150317	16382
mmViewStandings	danbanica	16359: BannerRegistration	20150303	16359
mmViewStandings	danbanica	16359: BannerRegistration	20150305	16359
mmViewStandings	danbanica	16381: BannerAnnotate	20150308	81905
mmViewStandings	danbanica	16381: BannerAnnotate	20150309	114667
mmViewStandings	danbanica	16381: BannerAnnotate	20150310	32762
mmViewStandings	danbanica	16381: BannerAnnotate	20150311	16381
mmViewStandings	danbanica	16381: BannerAnnotate	20150312	16381
mmViewStandings	danbanica	16381: BannerAnnotate	20150313	16381
mmViewStandings	danbanica	16381: BannerAnnotate	20150314	16381
mmViewStandings	danbanica	16381: BannerAnnotate	20150316	32762
mmViewStandings	danbanica	16381: BannerAnnotate	20150318	32762
mmViewStandings	daviduarte	16359: BannerRegistration	20150304	16359
mmViewStandings	defatigue	16359: BannerRegistration	20150305	16359
mmViewStandings	defatigue	16379: BannerAnnotate	20150308	16379
mmViewStandings	dexy	16378: BannerAnnotate	20150309	32756
mmViewStandings	dexy	16378: BannerAnnotate	20150310	81890
mmViewStandings	dexy	16378: BannerAnnotate	20150312	32756
mmViewStandings	dexy	16378: BannerAnnotate	20150313	16378
mmViewStandings	dexy	16378: BannerAnnotate	20150314	16378
mmViewStandings	dexy	16378: BannerAnnotate	20150315	16378
mmViewStandings	dexy	16378: BannerAnnotate	20150319	32756
mmViewStandings	dhbellol	16359: BannerRegistration	20150305	16359
mmViewStandings	dhbellol	16378: BannerAnnotate	20150309	32756
mmViewStandings	dhbellol	16378: BannerAnnotate	20150311	65512
mmViewStandings	dilip.thapa	16359: BannerRegistration	20150304	49077
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150308	278409
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150309	393048
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150310	32754
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150311	114639
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150312	81885
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150313	131016
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150314	196524
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150315	163770
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150316	49131
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150317	16377
mmViewStandings	dimkadimon	16377: BannerAnnotate	20150318	16377
mmViewStandings	ecv	16369: BannerAnnotate	20150308	32738
mmViewStandings	ecv	16369: BannerAnnotate	20150311	49107
mmViewStandings	ecv	16369: BannerAnnotate	20150312	16369
mmViewStandings	ecv	16369: BannerAnnotate	20150313	16369
mmViewStandings	f1zz0_13	16359: BannerRegistration	20150305	32718
mmViewStandings	f1zz0_13	16382: BannerAnnotate	20150308	16382
mmViewStandings	faeton	16359: BannerRegistration	20150304	32718
mmViewStandings	falanga	16387: BannerAnnotate	20150310	16387
mmViewStandings	falanga	16387: BannerAnnotate	20150311	32774
mmViewStandings	falanga	16387: BannerAnnotate	20150314	16387
mmViewStandings	falanga	16387: BannerAnnotate	20150315	49161
mmViewStandings	falanga	16387: BannerAnnotate	20150317	16387
mmViewStandings	falanga	16387: BannerAnnotate	20150324	32774
mmViewStandings	fazam	16379: BannerAnnotate	20150309	16379
mmViewStandings	fazam	16379: BannerAnnotate	20150310	16379
mmViewStandings	fazam	16379: BannerAnnotate	20150315	16379
mmViewStandings	feather	16359: BannerRegistration	20150304	16359
mmViewStandings	fizzicks	16387: BannerAnnotate	20150308	32774
mmViewStandings	foota	16359: BannerRegistration	20150304	16359
mmViewStandings	foota	16359: BannerRegistration	20150309	32718
mmViewStandings	foota	16359: BannerRegistration	20150318	16359
mmViewStandings	fugusuki	16359: BannerRegistration	20150306	16359
mmViewStandings	fugusuki	16374: BannerAnnotate	20150308	16374
mmViewStandings	fugusuki	16374: BannerAnnotate	20150309	114618
mmViewStandings	fugusuki	16374: BannerAnnotate	20150310	49122
mmViewStandings	fugusuki	16374: BannerAnnotate	20150311	16374
mmViewStandings	fugusuki	16374: BannerAnnotate	20150312	49122
mmViewStandings	fugusuki	16374: BannerAnnotate	20150313	65496
mmViewStandings	fugusuki	16374: BannerAnnotate	20150314	212862
mmViewStandings	fugusuki	16374: BannerAnnotate	20150315	180114
mmViewStandings	fugusuki	16374: BannerAnnotate	20150316	1097058
mmViewStandings	fugusuki	16374: BannerAnnotate	20150317	16374
mmViewStandings	fugusuki	16374: BannerAnnotate	20150319	16374
mmViewStandings	fujiyama	16374: BannerAnnotate	20150308	16374
mmViewStandings	fujiyama	16374: BannerAnnotate	20150309	458472
mmViewStandings	fujiyama	16374: BannerAnnotate	20150310	49122
mmViewStandings	fujiyama	16374: BannerAnnotate	20150311	114618
mmViewStandings	gkeesh7	16359: BannerRegistration	20150308	163590
mmViewStandings	gkeesh7	16377: BannerAnnotate	20150308	16377
mmViewStandings	goldfinch	16375: BannerAnnotate	20150310	16375
mmViewStandings	goldfinch	16375: BannerAnnotate	20150311	32750
mmViewStandings	goldfinch	16375: BannerAnnotate	20150312	180125
mmViewStandings	goldfinch	16375: BannerAnnotate	20150313	32750
mmViewStandings	goldfinch	16375: BannerAnnotate	20150314	32750
mmViewStandings	goldfinch	16375: BannerAnnotate	20150315	32750
mmViewStandings	goldfinch	16375: BannerAnnotate	20150316	49125
mmViewStandings	goldfinch	16375: BannerAnnotate	20150317	49125
mmViewStandings	goldfinch	16375: BannerAnnotate	20150318	32750
mmViewStandings	gutoo	16359: BannerRegistration	20150303	65436
mmViewStandings	h0rm1	16359: BannerRegistration	20150304	49077
mmViewStandings	haipt81	16369: BannerAnnotate	20150310	147321
mmViewStandings	haipt81	16369: BannerAnnotate	20150311	32738
mmViewStandings	haipt81	16369: BannerAnnotate	20150312	65476
